path,label,video_id,half,frame
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_007219_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,7219
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_010321_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,10321
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_010376_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,10376
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_010377_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,10377
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_015451_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,15451
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_015533_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,15533
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_015534_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,15534
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_020981_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,20981
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_021066_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,21066
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_022485_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,22485
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_022698_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,22698
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_024344_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,24344
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_026085_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,26085
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_028978_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,28978
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_031154_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,31154
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_033491_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,33491
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_034905_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,34905
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_040588_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,40588
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_043610_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,43610
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_043611_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,43611
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_047558_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,47558
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_047559_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,47559
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_047578_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,47578
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048552_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,48552
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048553_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,48553
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048938_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,48938
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_049102_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,49102
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_049570_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,49570
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_049999_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,49999
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055464_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,55464
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055465_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,55465
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055556_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,55556
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056401_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,56401
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056402_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,56402
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056403_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,56403
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056404_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,56404
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056405_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,56405
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_057887_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,57887
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_064038_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,64038
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_066787_1,1,2016-09-17-16-30Dortmund6-0Darmstadt,2,66787
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_022669_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,22669
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_047599_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,47599
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_031175_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,31175
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_026058_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,26058
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_020996_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,20996
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_043636_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,43636
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_031143_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,31143
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_022504_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,22504
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_049588_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,49588
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048527_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,48527
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_003078_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,3078
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_040604_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,40604
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_026109_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,26109
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_066763_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,66763
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048921_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,48921
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055439_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,55439
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_064023_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,64023
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_057863_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,57863
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_022499_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,22499
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056424_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,56424
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055435_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,55435
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006700_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6700
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_028951_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,28951
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_034934_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,34934
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006628_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6628
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_026110_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,26110
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_022715_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,22715
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_010388_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,10388
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006664_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6664
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_049985_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,49985
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_043593_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,43593
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_022679_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,22679
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_057899_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,57899
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_066764_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,66764
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_031179_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,31179
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_049591_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,49591
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_021050_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,21050
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_057902_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,57902
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048965_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,48965
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_003046_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,3046
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_015465_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,15465
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056390_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,56390
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055535_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,55535
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_043629_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,43629
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056379_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,56379
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_022673_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,22673
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_066813_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,66813
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_066809_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,66809
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006658_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6658
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006621_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6621
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055479_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,55479
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_007239_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,7239
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_021087_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,21087
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_034878_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,34878
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048950_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,48950
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055576_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,55576
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_064020_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,64020
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_020958_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,20958
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_007249_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,7249
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_010293_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,10293
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_003037_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,3037
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048962_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,48962
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_043587_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,43587
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_010333_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,10333
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_024319_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,24319
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006612_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6612
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_003031_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,3031
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_007192_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,7192
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_057860_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,57860
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006625_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6625
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006705_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6705
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_064025_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,64025
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_043591_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,43591
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_049119_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,49119
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_024327_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,24327
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048536_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,48536
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_003044_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,3044
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_010310_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,10310
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_057910_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,57910
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_003085_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,3085
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_040600_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,40600
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_021096_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,21096
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_033512_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,33512
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_066808_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,66808
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_057873_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,57873
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_028966_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,28966
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048522_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,48522
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048569_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,48569
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_010362_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,10362
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_015504_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,15504
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_047529_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,47529
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006620_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6620
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_024315_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,24315
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_007203_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,7203
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_064019_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,64019
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_043598_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,43598
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056435_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,56435
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_007197_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,7197
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_033465_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,33465
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_024328_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,24328
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055567_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,55567
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006714_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6714
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056416_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,56416
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_022501_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,22501
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_034922_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,34922
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055575_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,55575
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_015513_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,15513
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048956_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,48956
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_049084_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,49084
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_021040_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,21040
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_003083_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,3083
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_043580_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,43580
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_066769_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,66769
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006742_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6742
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_010351_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,10351
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_003087_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,3087
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_010295_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,10295
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_003084_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,3084
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006747_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6747
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_033466_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,33466
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006699_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6699
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_020951_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,20951
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_048564_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,48564
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_033474_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,33474
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_021037_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,21037
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_022466_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,22466
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_015522_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,15522
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056434_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,56434
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_021039_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,21039
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_056376_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,56376
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_033521_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,33521
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006671_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6671
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_049976_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,49976
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_055487_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,55487
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_006743_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,6743
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_043589_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,43589
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_020969_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,20969
header_net/cache/cache_header/2016-09-17-16-30Dortmund6-0Darmstadt_half2_040576_0,0,2016-09-17-16-30Dortmund6-0Darmstadt,2,40576
header_net/cache/cache_header/2016-09-21-21-45ASRoma4-0Crotone_half2_000432_1,1,2016-09-21-21-45ASRoma4-0Crotone,2,432
header_net/cache/cache_header/2016-09-21-21-45ASRoma4-0Crotone_half2_000891_1,1,2016-09-21-21-45ASRoma4-0Crotone,2,891
header_net/cache/cache_header/2016-09-21-21-45ASRoma4-0Crotone_half2_005645_1,1,2016-09-21-21-45ASRoma4-0Crotone,2,5645
